18.08.2025;Zahlungsempfänger: Stadt Graz Verwendungszweck: Gemeindeabgaben/690000029497/St.-Veiter-Strasse 78 / 8046 Graz/6902000 4829 IBAN Zahlungsempfänger: AT450252901561159558 BIC Zahlungsempfänger: BHFPKXRHQWT Empfänger-Kennung: AT48CKZ10851446891 Auftraggeberreferenz: 005008103916 Mandat: 000000017956, 28.11.2024;18.08.2025;-161,90;EUR;18.08.2025 01:08:46:592
21.08.2025;ONLINE BANKING VOM 21.08 UM 10:42 Empfänger: Homer Bester Zahlungsreferenz: LK Thxalot Mace Flanders IBAN Empfänger: AT561938153491947690 BIC Empfänger: SNLDBD0FVWE;21.08.2025;-40,00;EUR;21.08.2025 10:42:10:305
21.08.2025;ONLINE BANKING VOM 21.08 UM 10:44 Empfänger: Homer Bester Zahlungsreferenz: LK Thxalot Viktor Allan IBAN Empfänger: AT561938153491947690 BIC Empfänger: SNLDBD0FVWE;21.08.2025;-40,00;EUR;21.08.2025 10:44:09:008
21.08.2025;ONLINE BANKING VOM 21.08 UM 10:47 Empfänger: Homer Bester Zahlungsreferenz: LK Thxalot Rutherford Windu IBAN Empfänger: AT561938153491947690 BIC Empfänger: SNLDBD0FVWE;21.08.2025;-40,00;EUR;21.08.2025 10:47:39:840
25.08.2025;ONLINE BANKING VOM 24.08 UM 11:49 Empfänger: Barney Erso Zahlungsreferenz: GuSp Softbälle, Manjula Musiker Empfänger: AT434912215859290488 BIC Empfänger: WLJLTL9ZDUC;25.08.2025;-75,31;EUR;24.08.2025 11:49:54:836
25.08.2025;Auftraggeber: Sherri Data Zahlungsreferenz: Wiggum TaLon Auftraggeber: AT310417613301271618 BIC Auftraggeber: JDRORJ8G264;25.08.2025;5,00;EUR;25.08.2025 00:18:39:811
25.08.2025;Auftraggeber: Leonard Borg Verwendungszweck: Wiggum TaLon Auftraggeber: AT558085500502999979 BIC Auftraggeber: BHFPKXRHQWT;25.08.2025;20,00;EUR;25.08.2025 05:44:12:779
28.08.2025;Zahlungsempfänger: A1 Telekom Austria AG Verwendungszweck: A1 IPNAELTO 08/25 361915635/1 001342126317 542167 IBAN Zahlungsempfänger: AT887990026006200335 BIC Zahlungsempfänger: PVOPBWOPYAX Empfänger-Kennung: AT75XRX84898119837 Auftraggeberreferenz: 361915635542167 Mandat: 0006000073278160, 06.02.2018;28.08.2025;-46,57;EUR;28.08.2025 00:46:36:236
02.09.2025;Auftraggeber: Hikaru Data Verwendungszweck: Clancy Data IBAN Auftraggeber: AT969855598900750235 BIC Auftraggeber: BHFPKXRHQWT;02.09.2025;50,00;EUR;02.09.2025 00:59:12:939
15.09.2025;Auftraggeber: Rom Krustofsky Zahlungsreferenz: Lurleen Szyslak IBAN Auftraggeber: AT864601222871971030 BIC Auftraggeber: SNLDBD0FVWE;13.09.2025;5,00;EUR;13.09.2025 18:47:10:430
15.09.2025;Auftraggeber: Nelson Lovejoy Verwendungszweck: Freeman Picard Auftraggeber: LT854243026972450438 BIC Auftraggeber: IHOIOP26BOZ;13.09.2025;4,00;EUR;13.09.2025 23:31:26:357
16.09.2025;Auftraggeber: Padme McGonagall Verwendungszweck: Bierkassa + Spende für meine geliebte G12 Clancy Torres Auftraggeber: AT458771108541506036 BIC Auftraggeber: WLJLTL9ZDUC;16.09.2025;7,00;EUR;16.09.2025 00:42:57:874
16.09.2025;Auftraggeber: Padme McGonagall Verwendungszweck: Wiggum TaLon Auftraggeber: AT458771108541506036 BIC Auftraggeber: WLJLTL9ZDUC;16.09.2025;2,00;EUR;16.09.2025 00:43:00:341
26.09.2025;Auftraggeber: Terri Cardassia Zahlungsreferenz: Handkassa post-herbstfest IBAN Auftraggeber: AT810106028893490557 BIC Auftraggeber: WLJLTL9ZDUC;26.09.2025;400,00;EUR;26.09.2025 00:50:50:699
26.09.2025;Zahlungsempfänger: A1 Telekom Austria AG Verwendungszweck: A1 IPNAELTO 09/25 361915635/1 001345565529 487483 IBAN Zahlungsempfänger: AT887990026006200335 BIC Zahlungsempfänger: PVOPBWOPYAX Empfänger-Kennung: AT75XRX84898119837 Auftraggeberreferenz: 361915635487483 Mandat: 0006000073278160, 06.02.2018;26.09.2025;-46,32;EUR;26.09.2025 00:53:48:789
29.09.2025;ONLINE BANKING VOM 28.09 UM 15:42 Empfänger: Leonard Borg Zahlungsreferenz: Cedric Q/Data Burns Empfänger: AT558085500502999979 BIC Empfänger: BHFPKXRHQWT;29.09.2025;-411,33;EUR;28.09.2025 15:42:59:230
29.09.2025;ONLINE BANKING VOM 28.09 UM 15:43 Empfänger: Rey Bouvier Zahlungsreferenz: Cedric Q/Data Burns Empfänger: AT810106028893490557 BIC Empfänger: WLJLTL9ZDUC;29.09.2025;-960,06;EUR;28.09.2025 15:43:53:564
29.09.2025;ONLINE BANKING VOM 28.09 UM 15:44 Empfänger: Seven Ferengi Zahlungsreferenz: Cedric Q/Data Burns Empfänger: AT413858992957142826 BIC Empfänger: JDRORJ8G264;29.09.2025;-456,20;EUR;28.09.2025 15:44:39:109
29.09.2025;ONLINE BANKING VOM 28.09 UM 15:45 Empfänger: Shaxs Lestrange Zahlungsreferenz: Cedric Q/Data Burns Empfänger: AT864601222871971030 BIC Empfänger: SNLDBD0FVWE;29.09.2025;-30,17;EUR;28.09.2025 15:45:50:037
29.09.2025;ONLINE BANKING VOM 28.09 UM 15:50 Empfänger: Homer Bester Zahlungsreferenz: Nachregistrierung 2025 Graz 12 IBAN Empfänger: AT561938153491947690 BIC Empfänger: SNLDBD0FVWE;29.09.2025;-200,00;EUR;28.09.2025 15:50:23:652
29.09.2025;ONLINE BANKING VOM 28.09 UM 15:58 Empfänger: Montgomery Fett Zahlungsreferenz: Einkäufe Odo Riker Empfänger: AT787921849941950920 BIC Empfänger: BHFPKXRHQWT;29.09.2025;-141,27;EUR;28.09.2025 15:58:04:151
29.09.2025;ONLINE BANKING VOM 28.09 UM 16:00 Empfänger: Rey Bouvier Zahlungsreferenz: Martin Neelix Empfänger: AT810106028893490557 BIC Empfänger: WLJLTL9ZDUC;29.09.2025;-319,04;EUR;28.09.2025 16:00:35:453
30.09.2025;Zahlungsreferenz: Travis Spiner;01.10.2025;-0,39;EUR;30.09.2025 21:22:47:764
30.09.2025;Zahlungsreferenz: 0,033 %     Umsatzprovision;01.10.2025;-7,00;EUR;30.09.2025 21:22:47:777
30.09.2025;Zahlungsreferenz: Mace Krum Kathryn Calrissian;01.10.2025;-11,13;EUR;30.09.2025 21:22:47:777
30.09.2025;Zahlungsreferenz: Buchungsentgelt;01.10.2025;-19,35;EUR;30.09.2025 21:22:47:777
30.09.2025;Zahlungsreferenz: Kontoführung;01.10.2025;-21,30;EUR;30.09.2025 21:22:47:777
01.10.2025;Auftraggeber: Rainier Longbottom Zahlungsreferenz: BElanna Wesley, Chief Troi Auftraggeber: AT191645562429272003 BIC Auftraggeber: SNLDBD0FVWE;01.10.2025;60,00;EUR;01.10.2025 04:19:36:987
02.10.2025;Auftraggeber: Seven Ferengi Zahlungsreferenz: Wiggum TaLon Auftraggeber: AT413858992957142826 BIC Auftraggeber: JDRORJ8G264;02.10.2025;10,00;EUR;02.10.2025 00:54:37:121
02.10.2025;Auftraggeber: Ro Sybok Zahlungsreferenz: Ginny Sybok Waylon Vulcan IBAN Auftraggeber: AT210219062520635531 BIC Auftraggeber: BHFPKXRHQWT;02.10.2025;120,00;EUR;02.10.2025 01:04:23:934
02.10.2025;Auftraggeber: Ro Sybok Verwendungszweck: Rom Mariner Boimler Soong Auftraggeber: AT210219062520635531 BIC Auftraggeber: BHFPKXRHQWT;02.10.2025;120,00;EUR;02.10.2025 01:04:24:244
02.10.2025;Zahlungsempfänger: Energie Steiermark Leonard Kosh Verwendungszweck: Travis Moody.Nr. 24617784 E Stmk.Leonard Kosh IBAN Zahlungsempfänger: AT479329170656264317 BIC Zahlungsempfänger: SNLDBD0FVWE Empfänger-Kennung: AT479329170656264317 Auftraggeberreferenz: 400191899001 Mandat: 1476508, 01.02.2018;02.10.2025;-255,00;EUR;02.10.2025 01:16:33:774
02.10.2025;Auftraggeber: Delenn Ferengi Zahlungsreferenz: Halstuch neu IBAN Auftraggeber: AT562191795020067973 BIC Auftraggeber: JDRORJ8G264;02.10.2025;10,00;EUR;02.10.2025 16:41:30:523
07.10.2025;Auftraggeber: Carl Ren Verwendungszweck: Todd Bester, GuSp, Mitgliedsbeitrag 25/26 IBAN Auftraggeber: AT946175414944909236 BIC Auftraggeber: SNLDBD0FVWE;07.10.2025;120,00;EUR;07.10.2025 00:45:43:817
07.10.2025;Auftraggeber: Travis Locarno Verwendungszweck: Wiggum Narn Auftraggeber: AT443511430212468979 BIC Auftraggeber: OEVMLFGECFI Urspr. Empfänger: Travis Locarno;07.10.2025;60,00;EUR;07.10.2025 00:50:27:394
08.10.2025;Zahlungsempfänger: Energie Steiermark Leonard Kosh Verwendungszweck: Travis Moody.Nr. 24617784 E Stmk.Leonard Kosh IBAN Zahlungsempfänger: AT479329170656264317 BIC Zahlungsempfänger: SNLDBD0FVWE Empfänger-Kennung: AT479329170656264317 Auftraggeberreferenz: 400191899001 Mandat: 1476508, 01.02.2018;08.10.2025;-551,50;EUR;08.10.2025 00:59:44:232
17.10.2025;Auftraggeber: Han Drakh Zahlungsreferenz: Bazigou, Iris, WiWoe, 2025-2026 IBAN Auftraggeber: AT598687172800383017 BIC Auftraggeber: OEVMLFGECFI;17.10.2025;120,00;EUR;17.10.2025 00:44:34:939
17.10.2025;Auftraggeber: Han Drakh Zahlungsreferenz: Bazigou, Chloe, GuSp, 2025-2026 IBAN Auftraggeber: AT598687172800383017 BIC Auftraggeber: OEVMLFGECFI;17.10.2025;120,00;EUR;17.10.2025 00:44:35:733
17.10.2025;Auftraggeber: Cho Lovegood Verwendungszweck: Montgomery Krabappel 2025-2026 IBAN Auftraggeber: DE30287561529817114638 BIC Auftraggeber: QCREIUA8125;17.10.2025;120,00;EUR;17.10.2025 09:05:53:535
20.10.2025;Auftraggeber: James McClure Verwendungszweck: Jahresbeitrag 2025/2026 Naomi Spock, Wiwö IBAN Auftraggeber: AT248831763654859531 BIC Auftraggeber: BHFPKXRHQWT;20.10.2025;120,00;EUR;20.10.2025 00:32:13:613
20.10.2025;Auftraggeber: James McClure Verwendungszweck: Jahresbeitrag 2025/2026 Data TaLon, Wiwö IBAN Auftraggeber: AT248831763654859531 BIC Auftraggeber: BHFPKXRHQWT;20.10.2025;120,00;EUR;20.10.2025 00:32:14:818
21.10.2025;Auftraggeber: Luann Leonard Verwendungszweck: Beitrag König Benjamin Hibbert Auftraggeber: AT438524097707467685 BIC Auftraggeber: BHFPKXRHQWT;21.10.2025;120,00;EUR;21.10.2025 13:47:14:060
22.10.2025;Auftraggeber: Rainier Skywalker Verwendungszweck: GKar Skywalker Mitgliedsbeitrag 202 5/26 IBAN Auftraggeber: AT527215601776455865 BIC Auftraggeber: BHFPKXRHQWT;22.10.2025;120,00;EUR;22.10.2025 00:42:06:112
27.10.2025;Zahlungsempfänger: A1 Telekom Austria AG Verwendungszweck: A1 IPNAELTO 10/25 361915635/1 001349011799 563989 IBAN Zahlungsempfänger: AT887990026006200335 BIC Zahlungsempfänger: PVOPBWOPYAX Empfänger-Kennung: AT75XRX84898119837 Auftraggeberreferenz: 361915635563989 Mandat: 0006000073278160, 06.02.2018;27.10.2025;-46,96;EUR;27.10.2025 00:33:37:262
03.11.2025;Auftraggeber: Spock Jurati Zahlungsreferenz: Terri Krabappel Ron Dumbledore Auftraggeber: AT167985938005683202 BIC Auftraggeber: SNLDBD0FVWE;03.11.2025;120,00;EUR;03.11.2025 00:35:42:853
03.11.2025;Auftraggeber: Ivanova Scotty Verwendungszweck: Zingerle-Kronman, Arno, Benjamin Jurati Auftraggeber: DE75144960918354819018 BIC Auftraggeber: QCREIUA8125;03.11.2025;120,00;EUR;03.11.2025 09:07:27:939
04.11.2025;Auftraggeber: Ralph Krabappel Verwendungszweck: LG charlies von lux :) alles angekomme IBAN Auftraggeber: LU558810951454082878 BIC Auftraggeber: TPDCKIAEEBP;04.11.2025;56,44;EUR;04.11.2025 13:37:08:184
05.11.2025;Zahlungsempfänger: Energie Steiermark Leonard Kosh Verwendungszweck: Travis Moody.Nr. 24617784 E Stmk.Leonard Kosh IBAN Zahlungsempfänger: AT479329170656264317 BIC Zahlungsempfänger: SNLDBD0FVWE Empfänger-Kennung: AT479329170656264317 Auftraggeberreferenz: 400191899001 Mandat: 1476508, 01.02.2018;05.11.2025;-255,00;EUR;05.11.2025 02:02:55:833
05.11.2025;Auftraggeber: Leonard Borg Verwendungszweck: Wiggum TaLon Auftraggeber: AT558085500502999979 BIC Auftraggeber: BHFPKXRHQWT;05.11.2025;10,00;EUR;05.11.2025 05:43:58:436
17.11.2025;Zahlungsempfänger: Stadt Graz Verwendungszweck: Gemeindeabgaben/690000029497/St.-Veiter-Strasse 78 / 8046 Graz/6905000 8045 IBAN Zahlungsempfänger: AT450252901561159558 BIC Zahlungsempfänger: BHFPKXRHQWT Empfänger-Kennung: AT48CKZ10851446891 Auftraggeberreferenz: 005002110130 Mandat: 000000017956, 28.11.2024;17.11.2025;-161,90;EUR;17.11.2025 01:03:28:759
17.11.2025;Auftraggeber: Abraham Hagrid Verwendungszweck: Kes Franklin, WiWö (Jahresbeitrag 2025/26) IBAN Auftraggeber: AT927755525738125101 BIC Auftraggeber: XEBWHK2JXPD;17.11.2025;120,00;EUR;17.11.2025 05:44:36:055
17.11.2025;Auftraggeber: Abraham Hagrid Verwendungszweck: Draco Mollari, WiWö (Jahresbeitrag 2025/26) IBAN Auftraggeber: AT927755525738125101 BIC Auftraggeber: XEBWHK2JXPD;17.11.2025;120,00;EUR;17.11.2025 05:44:36:074
24.11.2025;Zahlungsempfänger: A1 Telekom Austria AG Verwendungszweck: A1 IPNAELTO 11/25 361915635/1 001352460997 031363 IBAN Zahlungsempfänger: AT887990026006200335 BIC Zahlungsempfänger: PVOPBWOPYAX Empfänger-Kennung: AT75XRX84898119837 Auftraggeberreferenz: 361915635031363 Mandat: 0006000073278160, 06.02.2018;24.11.2025;-51,62;EUR;24.11.2025 00:54:10:926
04.12.2025;Auftraggeber: Ginny Shran Zahlungsreferenz: Montgomery Szyslak IBAN Auftraggeber: AT900418755475393242 BIC Auftraggeber: WLJLTL9ZDUC;04.12.2025;120,00;EUR;04.12.2025 00:44:39:271
04.12.2025;Zahlungsempfänger: Energie Steiermark Leonard Kosh Verwendungszweck: Travis Moody.Nr. 24617784 E Stmk.Leonard Kosh IBAN Zahlungsempfänger: AT479329170656264317 BIC Zahlungsempfänger: SNLDBD0FVWE Empfänger-Kennung: AT479329170656264317 Auftraggeberreferenz: 400191899001 Mandat: 1476508, 01.02.2018;04.12.2025;-255,00;EUR;04.12.2025 00:53:28:617
05.12.2025;ONLINE BANKING VOM 05.12 UM 09:26 Empfänger: Draco Delacour Zahlungsreferenz: Benjamin Weasley William Garak IBAN Empfänger: AT509761973216901062 BIC Empfänger: WLJLTL9ZDUC;05.12.2025;-22,60;EUR;05.12.2025 09:26:21:103
05.12.2025;ONLINE BANKING VOM 05.12 UM 09:40 Empfänger: Leonard Borg Zahlungsreferenz: LeiLa 2025 IBAN Empfänger: AT558085500502999979 BIC Empfänger: BHFPKXRHQWT;05.12.2025;-217,52;EUR;05.12.2025 09:40:33:519
05.12.2025;ONLINE BANKING VOM 05.12 UM 10:03 Empfänger: Barney Erso Zahlungsreferenz: Malcolm Boimler Luxis GuSp Comic Sato Empfänger: AT434912215859290488 BIC Empfänger: WLJLTL9ZDUC;05.12.2025;-6,50;EUR;05.12.2025 10:03:07:399
05.12.2025;ONLINE BANKING VOM 05.12 UM 10:03 Empfänger: Kira Talos Zahlungsreferenz: Anakin Leonard Waylon Djarin Empfänger: AT433492017351510693 BIC Empfänger: WLJLTL9ZDUC;05.12.2025;-68,68;EUR;05.12.2025 10:03:56:893
05.12.2025;ONLINE BANKING VOM 05.12 UM 10:11 Empfänger: Stephen Dumbledore Verwendungszweck: Albus Mariner, CaEx, SoLa2025 Rückzahlung IBAN Empfänger: AT312719442811270999 BIC Empfänger: WLJLTL9ZDUC;05.12.2025;-450,00;EUR;05.12.2025 10:11:51:708
05.12.2025;ONLINE BANKING VOM 05.12 UM 10:15 Empfänger: Sabine Kirk Verwendungszweck: Sirius Shran, CaEx, SoLa 2025 Rückzahlung IBAN Empfänger: AT172210466962390633 BIC Empfänger: SNLDBD0FVWE;05.12.2025;-450,00;EUR;05.12.2025 10:15:30:060
11.12.2025;ONLINE BANKING VOM 11.12 UM 09:13 Empfänger: Homer Rutherford Zahlungsreferenz: Leiterlager 2025 IBAN Empfänger: AT158349040535216260 BIC Empfänger: WLJLTL9ZDUC;11.12.2025;-205,00;EUR;11.12.2025 09:13:57:825
11.12.2025;ONLINE BANKING VOM 11.12 UM 09:20 Empfänger: Michael Kenobi Zahlungsreferenz: RechnungsNr: 35308 IBAN Empfänger: AT696405677411851354 BIC Empfänger: ZPILNKLBHIM Auftraggeberreferenz: Bestellung: 49060;11.12.2025;-176,87;EUR;11.12.2025 09:20:09:188
12.12.2025;Auftraggeber: Fleur Lwaxana Verwendungszweck: Shaxs Neroon Ralph Lovegood IBAN Auftraggeber: AT621500942527707494 BIC Auftraggeber: BHFPKXRHQWT;12.12.2025;120,00;EUR;12.12.2025 00:45:27:900
12.12.2025;Auftraggeber: Fleur Lwaxana Verwendungszweck: Ro Mollari Boba Tendi IBAN Auftraggeber: AT621500942527707494 BIC Auftraggeber: BHFPKXRHQWT;12.12.2025;120,00;EUR;12.12.2025 00:45:27:932
12.12.2025;Auftraggeber: Fleur Lwaxana Verwendungszweck: Nog Dukat Talia Scotty x IBAN Auftraggeber: AT621500942527707494 BIC Auftraggeber: BHFPKXRHQWT;12.12.2025;120,00;EUR;12.12.2025 00:45:33:765
12.12.2025;Auftraggeber: Seven OBrien Verwendungszweck: Sylvia McCoy, Mitgliegsbeitrag 2024/25 IBAN Auftraggeber: AT875567497276504438 BIC Auftraggeber: OEVMLFGECFI;12.12.2025;120,00;EUR;12.12.2025 00:46:04:234
18.12.2025;Auftraggeber: Anakin Reed Verwendungszweck: Ron Tendi JUNGLE 2025 Talia Pulaski Auftraggeber: AT494900947600302997 BIC Auftraggeber: JDRORJ8G264;18.12.2025;1310,00;EUR;18.12.2025 00:40:24:711
18.12.2025;Auftraggeber: Montgomery Fett Zahlungsreferenz: Akira Szyslak Carl Scotty Auftraggeber: AT787921849941950920 BIC Auftraggeber: BHFPKXRHQWT;18.12.2025;120,00;EUR;18.12.2025 13:44:32:627
29.12.2025;ONLINE BANKING VOM 26.12 UM 16:56 Empfänger: Homer Bester Zahlungsreferenz: Ausbildung 2025 IBAN Empfänger: AT561938153491947690 BIC Empfänger: SNLDBD0FVWE Auftraggeberreferenz: Graz12;29.12.2025;-264,00;EUR;26.12.2025 16:56:18:521
29.12.2025;ONLINE BANKING VOM 27.12 UM 16:45 Empfänger: Ivanova Moody Zahlungsreferenz: GuSp-Heimstunde am Milhouse Muntz Empfänger: AT571231036825995498 BIC Empfänger: BHFPKXRHQWT;29.12.2025;-69,70;EUR;27.12.2025 16:45:12:241
29.12.2025;ONLINE BANKING VOM 27.12 UM 16:51 Empfänger: Draco Delacour Zahlungsreferenz: Benjamin Weasley Nyota Drakh IBAN Empfänger: AT509761973216901062 BIC Empfänger: WLJLTL9ZDUC;29.12.2025;-9,66;EUR;27.12.2025 16:51:07:328
29.12.2025;Zahlungsempfänger: A1 Telekom Austria AG Verwendungszweck: A1 IPNAELTO 12/25 361915635/1 001355917774 632196 IBAN Zahlungsempfänger: AT887990026006200335 BIC Zahlungsempfänger: PVOPBWOPYAX Empfänger-Kennung: AT75XRX84898119837 Auftraggeberreferenz: 361915635632196 Mandat: 0006000073278160, 06.02.2018;29.12.2025;-66,86;EUR;29.12.2025 01:08:30:282
31.12.2025;Zahlungsreferenz: Travis Spiner;01.01.2026;-0,39;EUR;31.12.2025 21:32:27:984
31.12.2025;Zahlungsreferenz: 0,033 %     Umsatzprovision;01.01.2026;-7,00;EUR;31.12.2025 21:32:27:988
31.12.2025;Zahlungsreferenz: Mace Krum Kathryn Calrissian;01.01.2026;-11,13;EUR;31.12.2025 21:32:27:988
31.12.2025;Zahlungsreferenz: Buchungsentgelt;01.01.2026;-20,70;EUR;31.12.2025 21:32:27:988
31.12.2025;Zahlungsreferenz: Kontoführung;01.01.2026;-21,30;EUR;31.12.2025 21:32:27:989
07.01.2026;Zahlungsempfänger: Energie Steiermark Leonard Kosh Verwendungszweck: Travis Moody.Nr. 24617784 E Stmk.Leonard Kosh IBAN Zahlungsempfänger: AT479329170656264317 BIC Zahlungsempfänger: SNLDBD0FVWE Empfänger-Kennung: AT479329170656264317 Auftraggeberreferenz: 400191899001 Mandat: 1476508, 01.02.2018;07.01.2026;-255,00;EUR;07.01.2026 00:33:42:567
20.01.2026;Auftraggeber: Ezra Chekov Verwendungszweck: Spende für Geb.Feier 2025 IBAN Auftraggeber: AT326545410525773573 BIC Auftraggeber: ZPILNKLBHIM;20.01.2026;50,00;EUR;20.01.2026 00:53:35:652
29.01.2026;Zahlungsempfänger: A1 Telekom Austria AG Verwendungszweck: A1 IPNAELTO 01/26 361915635/1 001359385149 543637 IBAN Zahlungsempfänger: AT887990026006200335 BIC Zahlungsempfänger: PVOPBWOPYAX Empfänger-Kennung: AT75XRX84898119837 Auftraggeberreferenz: 361915635543637 Mandat: 0006000073278160, 06.02.2018;29.01.2026;-46,44;EUR;29.01.2026 00:50:57:833
04.02.2026;Zahlungsempfänger: Energie Steiermark Leonard Kosh Verwendungszweck: Travis Moody.Nr. 24617784 E Stmk.Leonard Kosh IBAN Zahlungsempfänger: AT479329170656264317 BIC Zahlungsempfänger: SNLDBD0FVWE Empfänger-Kennung: AT479329170656264317 Auftraggeberreferenz: 400191899001 Mandat: 1476508, 01.02.2018;04.02.2026;-255,00;EUR;04.02.2026 01:03:17:912
16.02.2026;Zahlungsempfänger: Stadt Graz Verwendungszweck: Gemeindeabgaben/690000029497/St.-Veiter-Strasse 78 / 8046 Graz/6902000 5821 IBAN Zahlungsempfänger: AT450252901561159558 BIC Zahlungsempfänger: BHFPKXRHQWT Empfänger-Kennung: AT48CKZ10851446891 Auftraggeberreferenz: 005004139481 Mandat: 000000017956, 28.11.2024;16.02.2026;-167,09;EUR;16.02.2026 00:58:04:797
17.02.2026;Auftraggeber: Harry Dumbledore Zahlungsreferenz: Deanna Ren, BUNT26 IBAN Auftraggeber: AT964326221224344019 BIC Auftraggeber: RNIIEF8C662;17.02.2026;70,00;EUR;17.02.2026 08:18:06:046
23.02.2026;Auftraggeber: Seven Ferengi Zahlungsreferenz: Mariner Zoidberg Auftraggeber: AT413858992957142826 BIC Auftraggeber: JDRORJ8G264;20.02.2026;10,00;EUR;20.02.2026 21:16:19:712
26.02.2026;Auftraggeber: Travis Locarno Zahlungsreferenz: Re 1/2/2026 IBAN Auftraggeber: AT443511430212468979 BIC Auftraggeber: OEVMLFGECFI;26.02.2026;363,54;EUR;26.02.2026 00:57:18:319
26.02.2026;Zahlungsempfänger: A1 Telekom Austria AG Verwendungszweck: A1 IPNAELTO 02/26 361915635/1 001362849467 710829 IBAN Zahlungsempfänger: AT887990026006200335 BIC Zahlungsempfänger: PVOPBWOPYAX Empfänger-Kennung: AT75XRX84898119837 Auftraggeberreferenz: 361915635710829 Mandat: 0006000073278160, 06.02.2018;26.02.2026;-46,70;EUR;26.02.2026 01:01:12:425
02.03.2026;ONLINE BANKING VOM 01.03 UM 09:32 Empfänger: NEUE MEDIEN YOFWXUCD GMBH Zahlungsreferenz: 2260241653 IBAN Empfänger: AT280936168170085647 BIC Empfänger: ZASKBODXGSN Auftraggeberreferenz: D190002;02.03.2026;-86,58;EUR;01.03.2026 09:32:37:749
02.03.2026;ONLINE BANKING VOM 01.03 UM 09:34 Empfänger: Sbg. Pfadfinder u. Pfadfinderinnen Zahlungsreferenz: Motz2662 IBAN Empfänger: AT228521396702441743 BIC Empfänger: WYQWBWROUZO Auftraggeberreferenz: Bundespfigstl 2026;02.03.2026;-459,00;EUR;01.03.2026 09:34:42:663
02.03.2026;Auftraggeber: Rainier Longbottom Zahlungsreferenz: BElanna Wesley, Chief Troi Auftraggeber: AT191645562429272003 BIC Auftraggeber: SNLDBD0FVWE;02.03.2026;60,00;EUR;02.03.2026 02:10:41:076
02.03.2026;Auftraggeber: Montgomery Fett Zahlungsreferenz: Sommerlager 26 Pavel Black IBAN Auftraggeber: AT787921849941950920 BIC Auftraggeber: BHFPKXRHQWT;02.03.2026;150,00;EUR;02.03.2026 13:46:06:798
03.03.2026;Auftraggeber: Akira Dax Zahlungsreferenz: Gruppenförderung 2025 Graz-12 IBAN Auftraggeber: AT561938153491947690 BIC Auftraggeber: SNLDBD0FVWE Auftraggeberreferenz: RB 2026-03-02 0008 GF25-Graz-12;03.03.2026;1016,00;EUR;03.03.2026 00:47:35:614
03.03.2026;Auftraggeber: Hikaru Data Verwendungszweck: Clancy Data IBAN Auftraggeber: AT969855598900750235 BIC Auftraggeber: BHFPKXRHQWT;03.03.2026;50,00;EUR;03.03.2026 00:51:57:648
03.03.2026;Auftraggeber: Spock Jurati Verwendungszweck: Terri Krabappel, Snake Tuvok 2026 IBAN Auftraggeber: AT167985938005683202 BIC Auftraggeber: SNLDBD0FVWE;03.03.2026;150,00;EUR;03.03.2026 07:35:36:651
04.03.2026;Auftraggeber: Geordi Paris Verwendungszweck: Daniel, Theodor und Konrad, Snake Tuvok 2026 IBAN Auftraggeber: AT909030916471599630 BIC Auftraggeber: OEVMLFGECFI;04.03.2026;740,00;EUR;04.03.2026 01:03:35:598
04.03.2026;Zahlungsempfänger: Energie Steiermark Leonard Kosh Verwendungszweck: Travis Moody.Nr. 24617784 E Stmk.Leonard Kosh IBAN Zahlungsempfänger: AT479329170656264317 BIC Zahlungsempfänger: SNLDBD0FVWE Empfänger-Kennung: AT479329170656264317 Auftraggeberreferenz: 400191899001 Mandat: 1476508, 01.02.2018;04.03.2026;-255,00;EUR;04.03.2026 01:08:10:914
05.03.2026;Auftraggeber: Ro Lwaxana Zahlungsreferenz: ObiWan Szyslak WiWö SoLa2026 IBAN Auftraggeber: AT157099137804707363 BIC Auftraggeber: SNLDBD0FVWE;05.03.2026;250,00;EUR;05.03.2026 00:42:56:819
05.03.2026;Auftraggeber: Ro Lwaxana Zahlungsreferenz: Rey Mariner Odo Ferengi26 IBAN Auftraggeber: AT157099137804707363 BIC Auftraggeber: SNLDBD0FVWE;05.03.2026;150,00;EUR;05.03.2026 00:42:57:925
05.03.2026;Auftraggeber: JeanLuc Longbottom Zahlungsreferenz: Ginny Delacour Lennier Organa 2026 IBAN Auftraggeber: AT796735236859513494 BIC Auftraggeber: FHKCKD9UZCX;05.03.2026;150,00;EUR;05.03.2026 00:43:49:854
05.03.2026;Auftraggeber: Ivanova Scotty Verwendungszweck: SoLa26 IBAN Auftraggeber: DE75144960918354819018 BIC Auftraggeber: QCREIUA8125 Auftraggeberreferenz: SoLa26;05.03.2026;250,00;EUR;05.03.2026 09:05:21:700
06.03.2026;Auftraggeber: Travis Locarno Verwendungszweck: Wiggum Narn Auftraggeber: AT443511430212468979 BIC Auftraggeber: OEVMLFGECFI Urspr. Empfänger: Travis Locarno;06.03.2026;60,00;EUR;06.03.2026 04:24:36:803
17.03.2026;Auftraggeber: Geordi Paris Verwendungszweck: Rom Carlson, Wiwö, Sommerlager 2026 IBAN Auftraggeber: AT909030916471599630 BIC Auftraggeber: OEVMLFGECFI;17.03.2026;250,00;EUR;17.03.2026 00:44:20:107
